label	cutoff	tp	tn	fp	fn	sensitivity	specificity	ppv	npv	fdr	accuracy	mcc	f1score	ref	dataset_filter	region	seed	method	tool
0.03	0.03	237846	5493140000	51668	135373	0.637283	0.999991	0.821535	0.999975	0.821535	0.999966	0.723552	0.717773	gg	soil	bact_v4	42	de_novo	mothur
0.03	0.03	238231	5493140000	52693	134988	0.638314	0.99999	0.818877	0.999975	0.818877	0.999966	0.722964	0.717409	gg	soil	bact_v4	43	de_novo	mothur
0.03	0.03	238012	5493140000	51561	135207	0.637727	0.999991	0.821941	0.999975	0.821941	0.999966	0.723983	0.71821	gg	soil	bact_v4	44	de_novo	mothur
0.03	0.03	237562	5493140000	51405	135657	0.636522	0.999991	0.822108	0.999975	0.822108	0.999966	0.723371	0.717508	gg	soil	bact_v4	45	de_novo	mothur
0.03	0.03	237980	5493140000	52072	135239	0.637642	0.999991	0.820474	0.999975	0.820474	0.999966	0.723287	0.717595	gg	soil	bact_v4	46	de_novo	mothur
0.03	0.03	238410	5493140000	52239	134809	0.638794	0.99999	0.820268	0.999975	0.820268	0.999966	0.72385	0.718245	gg	soil	bact_v4	47	de_novo	mothur
0.03	0.03	238547	5493140000	52771	134672	0.639161	0.99999	0.818854	0.999975	0.818854	0.999966	0.723434	0.717934	gg	soil	bact_v4	48	de_novo	mothur
0.03	0.03	238380	5493140000	52760	134839	0.638713	0.99999	0.818781	0.999975	0.818781	0.999966	0.723148	0.717624	gg	soil	bact_v4	49	de_novo	mothur
0.03	0.03	237982	5493140000	52242	135237	0.637647	0.99999	0.819994	0.999975	0.819994	0.999966	0.723079	0.717415	gg	soil	bact_v4	50	de_novo	mothur
0.03	0.03	237919	5493140000	52594	135300	0.637478	0.99999	0.818962	0.999975	0.818962	0.999966	0.722528	0.716913	gg	soil	bact_v4	51	de_novo	mothur
0.03	0.03	238006	5493140000	52609	135213	0.637711	0.99999	0.818974	0.999975	0.818974	0.999966	0.722665	0.717065	gg	soil	bact_v4	52	de_novo	mothur
0.03	0.03	237849	5493140000	51768	135370	0.637291	0.999991	0.821254	0.999975	0.821254	0.999966	0.723432	0.717671	gg	soil	bact_v4	53	de_novo	mothur
0.03	0.03	239560	5493140000	53832	133659	0.641875	0.99999	0.816519	0.999976	0.816519	0.999966	0.723933	0.71874	gg	soil	bact_v4	54	de_novo	mothur
0.03	0.03	237466	5493140000	51594	135753	0.636264	0.999991	0.821511	0.999975	0.821511	0.999966	0.722963	0.717118	gg	soil	bact_v4	55	de_novo	mothur
0.03	0.03	238016	5493140000	52252	135203	0.637738	0.99999	0.819987	0.999975	0.819987	0.999966	0.723128	0.71747	gg	soil	bact_v4	56	de_novo	mothur
0.03	0.03	238034	5493140000	52423	135185	0.637786	0.99999	0.819515	0.999975	0.819515	0.999966	0.722947	0.71732	gg	soil	bact_v4	57	de_novo	mothur
0.03	0.03	237498	5493140000	51375	135721	0.63635	0.999991	0.822154	0.999975	0.822154	0.999966	0.723294	0.717417	gg	soil	bact_v4	58	de_novo	mothur
0.03	0.03	237979	5493140000	51696	135240	0.637639	0.999991	0.821538	0.999975	0.821538	0.999966	0.723755	0.718	gg	soil	bact_v4	59	de_novo	mothur
0.03	0.03	237968	5493140000	52149	135251	0.63761	0.999991	0.820248	0.999975	0.820248	0.999966	0.72317	0.717489	gg	soil	bact_v4	60	de_novo	mothur
0.03	0.03	238467	5493140000	52746	134752	0.638947	0.99999	0.818875	0.999975	0.818875	0.999966	0.723321	0.717807	gg	soil	bact_v4	61	de_novo	mothur
0.03	0.03	238273	5493140000	52754	134946	0.638427	0.99999	0.818732	0.999975	0.818732	0.999966	0.722964	0.717424	gg	soil	bact_v4	62	de_novo	mothur
0.03	0.03	237743	5493140000	51502	135476	0.637007	0.999991	0.821943	0.999975	0.821943	0.999966	0.723574	0.717754	gg	soil	bact_v4	63	de_novo	mothur
0.03	0.03	237351	5493140000	51209	135868	0.635956	0.999991	0.822536	0.999975	0.822536	0.999966	0.723238	0.717312	gg	soil	bact_v4	64	de_novo	mothur
0.03	0.03	238422	5493140000	52400	134797	0.638826	0.99999	0.819821	0.999975	0.819821	0.999966	0.723671	0.718094	gg	soil	bact_v4	65	de_novo	mothur
0.03	0.03	237763	5493140000	51773	135456	0.63706	0.999991	0.821186	0.999975	0.821186	0.999966	0.723272	0.717499	gg	soil	bact_v4	66	de_novo	mothur
0.03	0.03	237448	5493140000	51914	135771	0.636216	0.999991	0.820592	0.999975	0.820592	0.999966	0.72253	0.716737	gg	soil	bact_v4	67	de_novo	mothur
0.03	0.03	237975	5493140000	52626	135244	0.637628	0.99999	0.818906	0.999975	0.818906	0.999966	0.722589	0.716987	gg	soil	bact_v4	68	de_novo	mothur
0.03	0.03	237486	5493140000	51612	135733	0.636318	0.999991	0.821472	0.999975	0.821472	0.999966	0.722976	0.717137	gg	soil	bact_v4	69	de_novo	mothur
0.03	0.03	238480	5493140000	52369	134739	0.638981	0.99999	0.819944	0.999975	0.819944	0.999966	0.723813	0.71824	gg	soil	bact_v4	70	de_novo	mothur
0.03	0.03	238693	5493140000	52621	134526	0.639552	0.99999	0.819367	0.999976	0.819367	0.999966	0.723881	0.718378	gg	soil	bact_v4	71	de_novo	mothur
0.03	0.03	237490	5493140000	51408	135729	0.636329	0.999991	0.822055	0.999975	0.822055	0.999966	0.723238	0.717366	gg	soil	bact_v4	72	de_novo	mothur
0.03	0.03	238038	5493140000	52278	135181	0.637797	0.99999	0.819927	0.999975	0.819927	0.999966	0.723135	0.717484	gg	soil	bact_v4	73	de_novo	mothur
0.03	0.03	239016	5493140000	53410	134203	0.640418	0.99999	0.817356	0.999976	0.817356	0.999966	0.723481	0.718149	gg	soil	bact_v4	74	de_novo	mothur
0.03	0.03	239159	5493140000	53826	134060	0.640801	0.99999	0.816284	0.999976	0.816284	0.999966	0.723223	0.717975	gg	soil	bact_v4	75	de_novo	mothur
0.03	0.03	238431	5493140000	52579	134788	0.63885	0.99999	0.819322	0.999975	0.819322	0.999966	0.723464	0.717918	gg	soil	bact_v4	76	de_novo	mothur
0.03	0.03	238944	5493140000	53297	134275	0.640225	0.99999	0.817627	0.999976	0.817627	0.999966	0.723492	0.718132	gg	soil	bact_v4	77	de_novo	mothur
0.03	0.03	238789	5493140000	53248	134430	0.639809	0.99999	0.817667	0.999976	0.817667	0.999966	0.723275	0.717886	gg	soil	bact_v4	78	de_novo	mothur
0.03	0.03	238594	5493140000	52641	134625	0.639287	0.99999	0.819249	0.999975	0.819249	0.999966	0.723679	0.718166	gg	soil	bact_v4	79	de_novo	mothur
0.03	0.03	238523	5493140000	52756	134696	0.639097	0.99999	0.818882	0.999975	0.818882	0.999966	0.723409	0.717904	gg	soil	bact_v4	80	de_novo	mothur
0.03	0.03	238584	5493140000	52411	134635	0.63926	0.99999	0.81989	0.999975	0.81989	0.999966	0.723947	0.718395	gg	soil	bact_v4	81	de_novo	mothur
0.03	0.03	238822	5493140000	52955	134397	0.639898	0.99999	0.818509	0.999976	0.818509	0.999966	0.723698	0.718266	gg	soil	bact_v4	82	de_novo	mothur
0.03	0.03	238405	5493140000	53234	134814	0.63878	0.99999	0.817466	0.999975	0.817466	0.999966	0.722605	0.717161	gg	soil	bact_v4	83	de_novo	mothur
0.03	0.03	238354	5493140000	52678	134865	0.638644	0.99999	0.818996	0.999975	0.818996	0.999966	0.723203	0.717662	gg	soil	bact_v4	84	de_novo	mothur
0.03	0.03	238384	5493140000	52262	134835	0.638724	0.99999	0.820187	0.999975	0.820187	0.999966	0.723775	0.71817	gg	soil	bact_v4	85	de_novo	mothur
0.03	0.03	238536	5493140000	53129	134683	0.639131	0.99999	0.817842	0.999975	0.817842	0.999966	0.72297	0.717527	gg	soil	bact_v4	86	de_novo	mothur
0.03	0.03	237827	5493140000	52301	135392	0.637232	0.99999	0.819731	0.999975	0.819731	0.999966	0.722728	0.717052	gg	soil	bact_v4	87	de_novo	mothur
0.03	0.03	238374	5493140000	52273	134845	0.638697	0.99999	0.82015	0.999975	0.82015	0.999966	0.723743	0.718139	gg	soil	bact_v4	88	de_novo	mothur
0.03	0.03	239531	5493140000	54008	133688	0.641797	0.99999	0.816011	0.999976	0.816011	0.999966	0.723664	0.718495	gg	soil	bact_v4	89	de_novo	mothur
0.03	0.03	238632	5493140000	53143	134587	0.639389	0.99999	0.817863	0.999975	0.817863	0.999966	0.723124	0.717697	gg	soil	bact_v4	90	de_novo	mothur
0.03	0.03	238310	5493140000	52424	134909	0.638526	0.99999	0.819684	0.999975	0.819684	0.999966	0.72344	0.717852	gg	soil	bact_v4	91	de_novo	mothur
0.03	0.03	237941	5493140000	51758	135278	0.637537	0.999991	0.821339	0.999975	0.821339	0.999966	0.723609	0.71786	gg	soil	bact_v4	92	de_novo	mothur
0.03	0.03	238434	5493140000	52946	134785	0.638858	0.99999	0.818292	0.999975	0.818292	0.999966	0.723014	0.717527	gg	soil	bact_v4	93	de_novo	mothur
0.03	0.03	238264	5493140000	52342	134955	0.638403	0.99999	0.819887	0.999975	0.819887	0.999966	0.72346	0.717852	gg	soil	bact_v4	94	de_novo	mothur
0.03	0.03	238098	5493140000	52570	135121	0.637958	0.99999	0.819141	0.999975	0.819141	0.999966	0.722879	0.717285	gg	soil	bact_v4	95	de_novo	mothur
0.03	0.03	237760	5493140000	52423	135459	0.637052	0.99999	0.819345	0.999975	0.819345	0.999966	0.722456	0.71679	gg	soil	bact_v4	96	de_novo	mothur
0.03	0.03	237809	5493140000	52293	135410	0.637184	0.99999	0.819743	0.999975	0.819743	0.999966	0.722705	0.717025	gg	soil	bact_v4	97	de_novo	mothur
0.03	0.03	239098	5493140000	53581	134121	0.640637	0.99999	0.816929	0.999976	0.816929	0.999966	0.723417	0.718122	gg	soil	bact_v4	98	de_novo	mothur
0.03	0.03	238536	5493140000	52758	134683	0.639131	0.99999	0.818884	0.999975	0.818884	0.999966	0.72343	0.717927	gg	soil	bact_v4	99	de_novo	mothur
0.03	0.03	238108	5493140000	52590	135111	0.637985	0.99999	0.819091	0.999975	0.819091	0.999966	0.722872	0.717282	gg	soil	bact_v4	100	de_novo	mothur
