seq	abundance	similarity
SRR2144118.72467	3	32
SRR2143963.44269	1	423
SRR2143989.38305	1	81
SRR2143691.139770	1	2740
SRR2143620.33490	1	151
SRR2144027.26316	1	8
SRR2143931.60611	2	132
SRR2143599.7760	2	289
SRR2143726.23510	4	0
SRR2144001.22330	2	290
SRR2143596.13170	1	336
SRR2143937.3276	1	2359
SRR2143669.145155	1	1384
SRR2143999.22071	1	1218
SRR2143525.20762	2	333
SRR2143967.22355	1	3345
SRR2143573.11066	1	1170
SRR2143637.1900	2	225
SRR2143590.9266	3	19
SRR2143705.8140	1	665
SRR2143705.21383	1	90
SRR2143959.17822	1	322
SRR2143670.4472	1	508
SRR2143518.20694	3	34
SRR2143566.18326	2	1
SRR2143538.58	9	212
SRR2143656.515	8438	218
SRR2143749.8285	1	115
SRR2143718.21914	2	13
SRR2143657.6051	2	117
SRR2143891.45505	5	1701
SRR2143825.465	15	3
SRR2144119.11699	4	2228
SRR2143799.33586	1	284
SRR2144014.6603	1	707
SRR2143762.12669	1	31
SRR2143884.18977	1	1067
SRR2143535.2422	1	196
SRR2143903.23747	1	1110
SRR2143569.12415	2	337
SRR2143686.75907	1	362
SRR2143545.115732	1	684
SRR2143687.46508	1	367
SRR2143957.6225	1	467
SRR2143899.24401	1	753
SRR2143824.11059	1	191
SRR2143854.14729	1	1381
SRR2143794.8548	1	307
SRR2144021.7716	1	3438
SRR2143839.465	4	786
SRR2143603.9472	1	5
SRR2143781.19637	1	2127
SRR2143897.51706	2	406
SRR2143583.13113	1	371
SRR2143577.63720	1	550
SRR2143611.10836	1	691
SRR2143795.30922	1	1458
SRR2143991.10815	2	5
SRR2143976.34882	20	1172
SRR2143532.3170	2	20
SRR2143785.7536	1	1024
SRR2143583.1691	1	839
SRR2143680.24266	58	309
SRR2143577.1590	1	23
SRR2143578.63042	2677	24
SRR2143633.46133	1	3020
SRR2143896.8469	1	722
SRR2143744.14715	3	535
SRR2143583.266	3	408
SRR2143597.20103	1	37
SRR2143862.88148	2	2
SRR2143703.5213	1	235
SRR2144111.22872	4	495
SRR2144032.18916	1	1786
SRR2143740.59398	1	768
SRR2143823.492466	2	14
SRR2143596.26184	1	406
SRR2143613.2449	2	10
SRR2143756.44228	1	491
SRR2143778.1891	1	6
SRR2143658.15131	1	132
SRR2143761.65441	2	25
SRR2143985.31065	3	210
SRR2143860.79215	9	164
SRR2143908.16345	1	944
SRR2143772.21664	1	198
SRR2143816.11019	1	134
SRR2143593.13894	1	22
SRR2144020.67489	1	1200
SRR2143922.59411	2	3
SRR2144092.70221	2	34
SRR2143940.128921	2	140
SRR2143862.112390	1	125
SRR2143783.3963	1	1189
SRR2143592.11669	5	127
SRR2143817.34217	2	221
SRR2144073.513	1569	461
SRR2143818.71513	1	119
SRR2143668.6443	2	294
SRR2144113.77115	2	6
SRR2143742.11229	2	2
SRR2143790.52763	1	176
SRR2144021.13213	6	3105
SRR2143517.26186	1	43
SRR2144102.2829	1	46
SRR2143862.67349	1	12
SRR2143736.75243	1	131
SRR2143706.9518	1	70
SRR2143660.34344	1	40
SRR2143561.523	7897	3637
SRR2143657.48688	1	491
SRR2143830.44655	1	492
SRR2144073.3515	2	800
SRR2143670.21766	1	24
SRR2143583.16500	3	165
SRR2143668.52571	2	154
SRR2143578.72293	1	45
SRR2143823.411407	2	2052
SRR2143823.196481	1	20
SRR2143825.2294	1	802
SRR2143896.13529	2	394
SRR2143604.60404	1	990
SRR2144124.30527	1	4
SRR2143650.10574	2	134
SRR2143810.1383	2	21
SRR2143927.20892	1	46
SRR2143519.2538	1	641
SRR2143718.8364	1	16
SRR2143623.18634	1	2330
SRR2143820.59723	1	212
SRR2143953.30402	1	1454
SRR2143983.21290	1	65
SRR2144029.49435	9	5
SRR2143760.14292	1	618
SRR2143666.30573	4	1199
SRR2143692.60020	1	2706
SRR2143620.2377	2	41
SRR2143969.39570	1	26
SRR2143978.93247	1	1081
SRR2143736.14033	1	22
SRR2143592.7338	1	2292
SRR2143824.42330	1	996
SRR2143662.65457	1	57
SRR2143673.9137	1	2391
SRR2143698.11357	2	149
SRR2143840.29273	1	356
SRR2143902.27197	1	755
SRR2143928.17999	1	21
SRR2143629.17860	2	329
SRR2144116.34611	1	302
SRR2143722.14706	1	19
SRR2144091.47208	37	2969
SRR2143823.142507	2	2650
SRR2143823.479692	1	72
SRR2143614.50302	13	1877
SRR2143740.41906	3	76
SRR2144039.44077	1	1
SRR2144120.19001	1	259
SRR2143723.23818	1	50
SRR2143555.61314	1	414
SRR2144129.21291	55	43
SRR2143580.75125	3	48
SRR2143742.18912	4	112
SRR2143741.28975	1	15
SRR2143954.15110	1	23
SRR2143609.22821	2	1166
SRR2143902.23997	3	89
SRR2143963.3665	1	280
SRR2143705.30898	1	670
SRR2143585.48568	1	28
SRR2143643.35700	1	527
SRR2143712.21255	3	1575
SRR2143703.462	1	3568
SRR2143934.16835	1	3403
SRR2143959.93188	1	1174
SRR2143528.9675	1	174
SRR2143705.21170	2	58
SRR2143555.61317	1	597
SRR2144108.34404	1298	58
SRR2143738.35046	1	574
SRR2143608.465	2	46
SRR2143607.25329	1	2853
SRR2143823.328708	1	7
SRR2143738.23309	2	1622
SRR2143518.8524	1	801
SRR2143951.2741	1	122
SRR2144130.20727	13	718
SRR2143754.145503	1	3292
SRR2143823.418571	2	245
SRR2143962.14950	1	1514
SRR2144122.12494	1	70
SRR2144090.45963	1	111
SRR2143823.511090	1	10
SRR2143548.23432	1	240
SRR2143930.29521	1	473
SRR2143840.15439	1	25
SRR2143896.9875	1	2047
SRR2143635.17447	1	4
SRR2143889.6654	1	0
SRR2143740.25791	1291	38
SRR2143844.4264	3	656
SRR2143605.3776	1	617
SRR2143853.46196	2	90
SRR2144115.13825	2	1
SRR2143518.26738	2	0
SRR2143881.15627	2	13
SRR2143700.12810	3	2334
SRR2143534.22387	1	303
SRR2143845.73948	1	2467
SRR2143657.58022	1	30
SRR2143731.31591	1	309
SRR2143818.78053	1	1
SRR2143881.5767	1	39
SRR2143713.35241	1	182
SRR2144126.9444	1	3
SRR2143948.91219	1	360
SRR2143668.91199	2	3295
SRR2143993.136879	2	41
SRR2143697.28743	2	444
SRR2143623.22724	1	530
SRR2143548.23433	1	969
SRR2143998.47695	594	12
SRR2143713.2871	3	2423
SRR2143679.18493	20	0
SRR2143701.23459	2	31
SRR2143641.12979	1	35
SRR2143641.9733	1	3409
SRR2143679.15842	1	17
SRR2143863.15576	1	526
SRR2143684.1167	1	768
SRR2143891.29681	2	3
SRR2143756.33864	1	195
SRR2144095.40204	1	401
SRR2143617.25565	1	41
SRR2143823.314236	1	121
SRR2143679.93640	7	121
SRR2143581.13099	1	659
SRR2143953.59082	2	1152
SRR2143935.2232	3	47
SRR2143991.20499	3	15
SRR2143857.64947	1	466
SRR2143632.21961	1	713
SRR2143738.33760	1	174
SRR2143718.13877	4	2073
SRR2143830.30028	1	110
SRR2143700.5336	1	1272
SRR2143569.12812	1	279
SRR2143941.3745	6	1725
SRR2143648.30191	29	705
SRR2143890.32775	3	2
SRR2144095.37223	1	772
SRR2143859.38308	1	25
SRR2143773.13473	1	1701
SRR2143944.28190	1	531
SRR2143820.5077	1	1427
SRR2143614.125125	1	230
SRR2144012.3614	4	230
SRR2143601.43003	1	190
SRR2143669.39984	1	1222
SRR2143517.2066	1	19
SRR2143991.53104	3	3
SRR2143949.1126	1	2771
SRR2143531.14373	1	1087
SRR2143811.56598	3	3
SRR2143823.387594	254	604
SRR2143705.68202	1	0
SRR2144100.22463	2	433
SRR2143963.67711	1	660
SRR2143583.20014	1	362
SRR2143983.25457	1	223
SRR2143544.40859	1	35
SRR2144005.39345	4	2256
SRR2143788.7022	7	55
SRR2143857.80936	1	896
SRR2143734.1285	1	2686
SRR2143518.20092	2	140
SRR2143831.29121	3425	118
SRR2144091.26788	1	394
SRR2143740.27326	1	248
SRR2143568.20662	1	380
SRR2143833.101777	1	2
SRR2143835.19078	1	3307
SRR2143667.4350	45	113
SRR2143950.4359	1	44
SRR2144016.3513	1	210
SRR2143601.31898	18	761
SRR2144096.29437	1	210
SRR2143861.32393	1	88
SRR2143742.62047	1	223
SRR2143800.10591	1	99
SRR2143671.6470	5	475
SRR2143679.120975	1	962
SRR2143827.143207	1	1540
SRR2144038.23056	75	33
SRR2143536.33595	1	399
SRR2143679.4084	1	127
SRR2143561.1509	3758	404
SRR2144096.56520	1	2057
SRR2143926.31697	1	69
SRR2143630.56164	2	585
SRR2143544.44607	1	2263
SRR2143632.7800	3	1491
SRR2143796.11124	1	455
SRR2143639.12505	1	99
SRR2143777.28489	1	43
SRR2143998.24106	1	2147
SRR2144020.54269	1	154
SRR2144092.15665	2	883
SRR2143664.3969	1	15
SRR2143823.9990	1	695
SRR2143824.33544	1	1067
SRR2143739.7320	1	343
SRR2143583.12277	2	240
SRR2143844.159566	8	380
SRR2143581.13100	1	1063
SRR2143820.27492	1	1552
SRR2144124.44658	1	100
SRR2144105.90632	1	2442
SRR2144106.59077	1	5
SRR2143758.53130	1	11
SRR2144072.20401	1	465
SRR2143912.26618	2	206
SRR2143977.58084	1	66
SRR2143662.58756	1	1080
SRR2143697.5810	1	673
SRR2143724.11497	1	31
SRR2143819.12779	1	964
SRR2143794.48290	3	137
SRR2143979.34177	2	36
SRR2143993.120897	2	2
SRR2143741.14157	1	94
SRR2143614.106523	1	665
SRR2143948.34488	1	656
SRR2144027.22835	6	22
SRR2144106.5805	77	98
SRR2143823.376784	2	446
SRR2143713.46296	1	295
SRR2143966.14110	5	428
SRR2143949.14098	1	575
SRR2144034.47762	3	75
SRR2144022.24768	1	17
SRR2143727.16655	1	398
SRR2144001.10376	2	321
SRR2143837.19617	1	20
SRR2143686.14309	1	2744
SRR2143524.7909	1	294
SRR2143638.5834	5	1215
SRR2143736.74453	1	1872
SRR2143855.13775	1	812
SRR2143706.11969	2	453
SRR2144118.22388	5	251
SRR2143522.8772	1	605
SRR2143977.61723	1	24
SRR2143542.62205	2	36
SRR2143767.4435	2	123
SRR2143722.32173	1	124
SRR2143807.617	1	2701
SRR2143616.12352	3	64
SRR2144104.640	2	726
SRR2143644.34993	39	921
SRR2143846.28805	1	2763
SRR2143629.32730	2	39
SRR2143889.109390	2	343
SRR2143845.159934	1	2550
SRR2144095.55173	1	748
SRR2144095.28584	1	922
SRR2144104.21300	3	61
SRR2143834.17246	1	1181
SRR2143666.31866	13	20
SRR2143808.15133	1	30
SRR2143821.40720	1	2414
SRR2143543.63084	1	237
SRR2143738.9262	1	460
SRR2144006.11774	1	1764
SRR2143783.10769	1	410
SRR2143783.11976	1	1781
SRR2143614.2214	2	59
SRR2143700.65894	4	1068
SRR2143530.13196	2	112
SRR2143912.11780	10	964
SRR2143823.14715	8	76
SRR2143679.33120	1	57
SRR2143959.30524	1	253
SRR2143555.57781	1	94
SRR2143756.42678	2	259
SRR2143583.9829	7	491
SRR2143895.30223	1	408
SRR2144015.58979	1	31
SRR2143601.23394	1	327
SRR2143767.7002	1	448
SRR2144008.58224	1	84
SRR2143540.448	136	3
SRR2143561.172	13	1040
SRR2144098.110051	1	1437
SRR2143564.5180	1	2420
SRR2144113.163003	1	1079
SRR2143686.46400	1	1934
SRR2143612.29242	1	1193
SRR2143569.4025	1	547
SRR2143806.689	1	0
SRR2143902.63877	7	10
SRR2144130.44261	1	3453
SRR2143853.31826	4	2790
SRR2143756.56136	1	267
SRR2143997.25438	1	2458
SRR2143706.32704	3	866
SRR2143634.6942	1	94
SRR2143860.59417	1	3384
SRR2143810.69825	1	767
SRR2143817.130015	1	29
SRR2143646.111442	1	1058
SRR2143547.53629	1	254
SRR2143765.22427	1	101
SRR2143959.26014	2	95
SRR2143855.9809	1	19
SRR2144028.26748	1	447
SRR2143603.3801	1	1123
SRR2143570.14733	1	113
SRR2143731.13509	1	202
SRR2143823.445477	3	1
SRR2143997.53469	1	2154
SRR2143956.56571	6	96
SRR2143761.57735	2	389
SRR2143597.54306	1	3457
SRR2143902.29682	1	22
SRR2143548.16117	1	369
SRR2143654.9746	1	718
SRR2144124.6983	2	3316
SRR2143823.262692	1	341
SRR2143773.29760	373	452
SRR2143837.3836	1	1046
SRR2144096.48953	1	14
SRR2143537.7455	1	2391
SRR2143679.166547	1	41
SRR2143613.4809	1	298
SRR2143658.11606	5	736
SRR2143995.46507	1	604
SRR2143766.59329	4	429
SRR2143782.17696	1	96
SRR2143650.7111	4	200
SRR2143983.1705	2	8
SRR2143816.2684	1	891
SRR2143691.128234	1	586
SRR2144113.5084	1	525
SRR2143600.32691	2	3535
SRR2143862.51436	1	1137
SRR2143722.35320	1	17
SRR2143663.8530	2	424
SRR2143669.12031	3	362
SRR2143684.30334	3	375
SRR2143963.15172	7	206
SRR2143739.3323	1	705
SRR2143794.166	13489	115
SRR2143539.49068	1	36
SRR2143969.32715	1	121
SRR2143701.22583	1	361
SRR2143638.23490	1	2389
SRR2143818.12577	1	212
SRR2143786.37971	1	1402
SRR2144096.79494	1	626
SRR2143581.623	1	16
SRR2143784.70	3	38
SRR2143983.30369	1	11
SRR2143758.48232	3	83
SRR2143922.27859	2	180
SRR2144096.37203	1	0
SRR2143697.36229	1	401
SRR2143714.28817	1	1026
SRR2143535.43647	16	3036
SRR2143922.57587	2	156
SRR2143856.29671	3	290
SRR2143972.16390	2	1310
SRR2143693.5202	1	438
SRR2143572.21325	1	119
SRR2144104.30611	1	26
SRR2143577.44764	1	7
SRR2143523.35008	79	129
SRR2143728.1275	2	58
SRR2144034.75258	1	16
SRR2143967.5648	1	326
SRR2143846.1706	3	40
SRR2143889.175981	1	23
SRR2143823.158036	10	1634
SRR2143896.8061	1	41
SRR2143538.15991	1	471
SRR2144126.33558	3	74
SRR2143823.458521	4	1
SRR2143967.7254	1	81
SRR2143902.78372	5	62
SRR2143698.29165	1	2689
SRR2143714.17623	1	432
SRR2143907.3149	1	1448
SRR2143547.53640	1	47
SRR2143575.53690	1	706
SRR2143794.30756	3	3
SRR2143598.11054	46	27
SRR2143596.12648	1	110
SRR2143896.25971	1	7
SRR2143930.52030	2	211
SRR2143630.52423	1	842
SRR2143956.45812	2	599
SRR2143660.32473	1	56
SRR2143949.10667	28	227
SRR2143542.57847	2	2404
SRR2144103.74057	1	137
SRR2143738.21576	1	2723
SRR2144020.49712	7	303
SRR2143569.817	1	228
SRR2143656.21781	2	143
SRR2143564.11512	1	80
SRR2143895.9985	1	647
SRR2143662.20412	1	200
SRR2144100.39152	1	2277
SRR2143639.32899	1	264
SRR2143775.1203	1	64
SRR2143742.64651	1	2
SRR2143849.75785	1	1385
SRR2144018.24114	6	181
SRR2143933.1445	3	0
SRR2143685.17923	1	4
SRR2143530.4644	28	1701
SRR2143784.28432	1	11
SRR2143941.14461	1	280
SRR2143736.93441	1	1590
SRR2143902.27061	2	31
SRR2143635.12061	10	8
SRR2144028.35410	2	0
SRR2143809.5420	1	1096
SRR2143823.486537	1	380
SRR2143714.40404	1	1223
SRR2143937.32398	1	427
SRR2143823.574935	1	22
SRR2143528.13279	1	677
SRR2143891.11436	3	44
SRR2143785.74447	1	81
SRR2143549.12709	5	3075
SRR2143863.28083	1	54
SRR2144031.21604	1	1592
SRR2143823.609918	3	515
SRR2143539.65523	54	1160
SRR2143862.66977	2	121
SRR2143912.9014	3	48
SRR2143535.12738	1	1493
SRR2144073.14801	13	318
SRR2144012.17004	2	2428
SRR2143754.181894	1	1490
SRR2143617.24732	1	1674
SRR2143516.32626	1	509
SRR2143970.4591	1	13
SRR2143933.20176	1	740
SRR2143959.448	2	71
SRR2143535.44164	1	239
SRR2143611.5218	1	39
SRR2143818.41886	1	1
SRR2143567.11161	1	2273
SRR2143548.14624	1	23
SRR2143731.3570	2	261
SRR2143632.25621	2	2713
SRR2143984.8505	1	658
SRR2143596.964	1	2736
SRR2143818.5147	1	281
SRR2143849.24750	1	1105
SRR2143827.30251	3	29
SRR2144038.28495	1	1053
SRR2143724.15	1	98
SRR2144089.18386	1	0
SRR2143742.36098	1	72
SRR2143951.11544	1	198
SRR2143699.19909	1	1822
SRR2143553.31995	1	3483
SRR2143706.7044	1	125
SRR2143775.115388	1	3322
SRR2143986.105636	1	39
SRR2143860.69442	1	532
SRR2143908.34360	1	88
SRR2143544.35025	2	0
SRR2143926.81398	1	31
SRR2143706.7045	1	60
SRR2143572.953	1	171
SRR2143909.27555	1	43
SRR2143825.18972	1	262
SRR2143784.28433	1	15
SRR2143829.1064	1	309
SRR2143823.136599	1	2652
SRR2143614.136869	3	45
SRR2143931.3629	1	2
SRR2143825.13232	1	631
SRR2143980.103611	1	2078
SRR2144113.4965	1	8
SRR2144113.189293	3	2
SRR2143895.35038	2	739
SRR2143895.4288	1	408
SRR2143596.38875	2	28
SRR2143533.39249	1	344
SRR2143569.636	1	20
SRR2143700.44723	1	2969
SRR2143950.58067	1	268
SRR2143729.7123	1	12
SRR2143725.9579	1	445
SRR2143773.33310	3	26
SRR2143987.9444	3	246
SRR2143601.32494	1	25
SRR2143969.12026	2	30
SRR2143788.108643	1	1076
SRR2143532.26095	1	186
SRR2144101.69956	1	880
SRR2143912.18155	1	1145
SRR2143539.57542	1	120
SRR2144121.40201	1	3311
SRR2143612.47297	2	8
SRR2143840.2923	36	8
SRR2143970.9259	1	26
SRR2143611.13677	1	3
SRR2143713.55432	1	202
SRR2143990.3040	1	233
SRR2143799.41402	1	61
SRR2143808.96813	1	3029
SRR2143525.19717	1	16
SRR2143663.880	1	1457
SRR2143882.8203	2	438
SRR2143656.4521	2	249
SRR2143611.6733	1	308
SRR2143859.30592	1	750
SRR2143517.21535	1	3332
SRR2143839.22904	1	127
SRR2143612.28088	1	37
SRR2143932.39240	3	80
SRR2143964.10120	1	513
SRR2143617.41692	1	332
SRR2143589.26265	1	1064
SRR2144130.22817	2	107
SRR2143912.16469	1	14
SRR2143531.40730	1	370
SRR2143842.74960	1	43
SRR2143823.386053	22	1976
SRR2143646.107341	1	23
SRR2143858.16352	1	1408
SRR2143680.20805	2	278
SRR2143859.14290	1	608
SRR2143686.35059	1	11
SRR2143937.28992	1	692
SRR2143980.109692	2	58
SRR2143605.32002	2	1108
SRR2143522.31928	2	19
SRR2144013.7723	1	249
SRR2143878.38033	1	1844
SRR2143945.8177	3	3385
SRR2143620.15480	73	376
SRR2143577.46640	1	714
SRR2144073.26438	1	2254
SRR2143603.34614	2	8
SRR2143761.28525	11	46
SRR2143602.28482	10	61
SRR2143711.7711	4	101
SRR2143819.15634	1	1196
SRR2143791.8980	1	99
SRR2143818.37912	2	121
SRR2144102.33037	4	37
SRR2143691.1251	2	2341
SRR2143889.161690	1	619
SRR2143572.25417	1	171
SRR2143978.78186	1	2153
SRR2143818.25274	4	43
SRR2143554.15649	1	254
SRR2143902.20946	1	74
SRR2144113.63468	2	91
SRR2144121.32020	1	16
SRR2143765.32670	1	12
SRR2143831.26661	1	2934
SRR2144107.30137	1	337
SRR2143546.4690	1	744
SRR2144017.46007	1	374
SRR2143989.39746	1	346
SRR2143646.6419	1	161
SRR2143848.15111	5	705
SRR2143627.13615	2	262
SRR2143953.15482	2	0
SRR2143834.4327	1	61
SRR2143818.660	1	566
SRR2143827.133852	1	8
SRR2143639.9844	1	449
SRR2143961.12026	1	298
SRR2143884.9819	1	30
SRR2143833.26367	2	227
SRR2143893.12564	1	686
SRR2143777.15304	3	170
SRR2143753.21421	2	42
SRR2144034.44339	1	31
SRR2143797.7262	1	1036
SRR2143966.12979	1	101
SRR2144103.68510	1	105
SRR2143784.15766	3	171
SRR2143711.45187	2	124
SRR2143643.106661	1	30
SRR2143854.5661	1	1105
SRR2144016.3905	9	1
SRR2143859.44123	1	34
SRR2143676.42456	1	785
SRR2143823.136377	22	356
SRR2143929.72559	96	19
SRR2143742.40515	1	28
SRR2144034.41220	1	754
SRR2143696.5003	1	75
SRR2143554.6940	1	74
SRR2143604.34417	4	3508
SRR2144112.7483	2	651
SRR2143992.6807	1	346
SRR2143536.48636	1	404
SRR2143679.114061	10	5
SRR2143853.7752	1	2262
SRR2143643.129766	1	65
SRR2143614.32972	2	1602
SRR2144031.9749	1	217
SRR2143763.25722	1	60
SRR2143961.22148	1	26
SRR2144099.2278	1	124
SRR2144038.23268	4	114
SRR2143818.73877	1	767
SRR2143653.30796	2	137
SRR2143839.1565	7864	63
SRR2143839.14899	2	1
SRR2143754.20593	1	78
SRR2144017.1975	1	906
SRR2144070.1252	1	136
SRR2143799.481	1	224
SRR2143996.22543	1	85
SRR2143959.66500	1	10
SRR2143614.12114	2	147
SRR2143517.21253	1	241
SRR2143761.29441	1	749
SRR2143865.41980	1	471
SRR2143521.45317	1	392
SRR2143823.642951	2	143
SRR2143693.19957	1	682
SRR2144011.50	3	498
SRR2143936.29645	4	28
SRR2143845.133905	1	959
SRR2143597.67616	1	548
SRR2143603.37934	7	123
SRR2143535.18984	1	346
SRR2143601.19749	1	179
SRR2143940.125079	4	106
SRR2143983.39420	1	186
SRR2143781.10771	1	27
SRR2143660.1502	2	385
SRR2144005.44363	1	705
SRR2143808.103987	4	1272
SRR2143994.15015	1	288
SRR2143610.43056	1	2846
SRR2144102.55478	1	184
SRR2143888.19517	1	238
SRR2143600.47649	1	22
SRR2143668.17063	1	92
SRR2143659.48629	1	3309
SRR2144108.79782	1	143
SRR2144017.49013	1	1345
SRR2143739.42777	2	34
SRR2143840.8724	1	282
SRR2143763.10211	1	88
SRR2143969.33958	1	3062
SRR2143751.8932	1	198
SRR2143697.31414	1	904
SRR2144115.1273	1	227
SRR2143740.29111	96	50
SRR2143958.9477	5	266
SRR2143719.12655	1	101
SRR2143559.25088	1	488
SRR2143535.44522	1	930
SRR2144120.12988	2	175
SRR2143899.28684	1	274
SRR2143885.43474	1	2178
SRR2143939.22248	3	93
SRR2143976.11073	1	144
SRR2143959.95795	1	85
SRR2143649.11518	1	103
SRR2143956.33773	4	908
SRR2143857.4718	8	2852
SRR2143938.46593	1	93
SRR2143575.73994	1	1036
SRR2143862.50796	1	11
SRR2143978.96876	1	338
SRR2143605.16448	1	73
SRR2143844.49834	1	216
SRR2143671.47583	1	302
SRR2143669.155573	1	192
SRR2143973.17693	1	3049
SRR2143679.61303	1	17
SRR2143824.7357	3	14
SRR2143811.75421	1	831
SRR2143700.54794	19	270
SRR2143816.10153	1	852
SRR2143616.9196	3	477
SRR2143885.28384	1	432
SRR2143539.64638	140	7
SRR2143669.233573	1	226
SRR2143609.5596	1	2201
SRR2143675.26602	1	6
SRR2143542.46081	2	86
SRR2143739.32857	1	677
SRR2143596.33747	2	1263
SRR2143686.150623	1	636
SRR2143736.80222	2	82
SRR2143523.13255	3	23
SRR2144015.39945	1	2602
SRR2144028.11349	1	1998
SRR2143794.60946	1	944
SRR2144102.15573	1	191
SRR2143940.136037	1	46
SRR2143576.73986	3	579
SRR2144022.9531	1	1902
SRR2143713.21410	1	31
SRR2143640.65033	1	2281
SRR2143652.61219	3	43
SRR2143991.35722	9	1156
SRR2143705.46292	1	582
SRR2143614.100275	1	200
SRR2143959.80952	1	52
SRR2143862.50797	1	360
SRR2143575.29290	1	46
SRR2143799.520	1	63
SRR2143892.11051	1	26
SRR2143823.242160	3	500
SRR2143656.1822	10	484
SRR2143896.6458	2	156
SRR2143756.9764	1	11
SRR2143802.7109	1	353
SRR2143818.17501	1	3
SRR2144031.23174	1	913
SRR2144001.909	1	753
SRR2143603.44108	1	101
SRR2143769.33742	1	331
SRR2144005.14212	2	23
SRR2143972.38422	1	914
SRR2143995.12306	1	124
SRR2143808.32207	1	398
SRR2143518.27839	1	2671
SRR2143961.15468	5	13
SRR2143696.36890	2	27
SRR2143603.12093	1	23
SRR2143562.2938	4	1599
SRR2143842.44259	1	162
SRR2144101.27895	1	1467
SRR2143668.86506	1	2030
SRR2143902.64579	1	39
SRR2143577.50038	1	9
SRR2143756.13661	1	2121
SRR2143575.18196	1	154
SRR2143902.63292	3	159
SRR2144113.66572	1	1592
SRR2143680.12640	1	181
SRR2143999.18481	1	2138
SRR2143823.529545	1	23
SRR2144074.48525	1	2701
SRR2144029.36503	1	466
SRR2143831.20945	1	129
SRR2143535.10591	1	37
SRR2143842.18337	1	272
SRR2143531.32121	1	28
SRR2143949.28457	1	1477
SRR2143584.10951	1	597
SRR2143810.30871	1	604
SRR2143889.185370	1	1220
SRR2144090.2591	1	3332
SRR2143946.40949	1	783
SRR2143995.71417	2	816
SRR2143831.37995	1	1835
SRR2143714.28052	1	12
SRR2143951.9809	2	75
SRR2143748.17867	1	510
SRR2143630.52990	4	11
SRR2143959.34456	1	1606
SRR2144128.16921	1	79
SRR2143773.17740	1	2041
SRR2143983.66592	1	377
SRR2143522.1792	2	1698
SRR2143899.6152	1	3495
SRR2143854.39432	1	1
SRR2143949.56895	1	519
SRR2143617.37726	1	1339
SRR2143559.1091	1	4
SRR2143704.10011	1	16
SRR2143674.24731	7	13
SRR2143823.606616	1	105
SRR2143577.57907	1	709
SRR2143597.20990	1	2277
SRR2144013.1434	1	3298
SRR2143722.50700	1	0
SRR2143614.45073	1	1
SRR2143575.62858	1	6
SRR2143970.8314	1	236
SRR2143597.47734	749	16
SRR2143746.38027	1	595
SRR2143812.12235	1	250
SRR2143686.72630	3	257
SRR2143777.35682	1	233
SRR2143613.2754	1	163
SRR2143840.22618	1	4
SRR2143570.21234	4	16
SRR2143696.11795	1	91
SRR2144029.49086	34	13
SRR2143818.63911	1	1054
SRR2143701.21183	1	1303
SRR2143862.98149	2	92
SRR2143752.12711	1	210
SRR2143669.186339	1	179
SRR2143545.157447	1	312
SRR2143842.42904	2	6
SRR2143827.163543	1	153
SRR2144113.73989	4	2
SRR2143614.145414	1	336
SRR2143598.91799	2	1038
SRR2143862.101374	2	501
SRR2143959.112253	1	168
SRR2143944.32671	1	40
SRR2143864.21099	1	165
SRR2143723.39750	2	711
SRR2143669.121018	1	2322
SRR2143898.2323	66	1329
SRR2143853.17413	2	88
SRR2143749.21722	1	861
SRR2143945.22575	1	2372
SRR2143564.23755	1	178
SRR2143676.11439	2	805
SRR2143965.13707	1	116
SRR2143679.123042	1	17
SRR2143692.35691	1	274
SRR2144108.60022	1	119
SRR2143832.10248	2	21
SRR2143640.52824	2	889
SRR2143902.11854	5	18
SRR2143972.18820	1	75
SRR2143736.84809	6	14
SRR2143775.109770	1	3
SRR2143597.48715	24	782
SRR2143783.29504	1	833
SRR2143528.20671	1	3435
SRR2143570.29463	1	2280
SRR2143773.5838	1	487
SRR2143831.29618	1	2522
SRR2144011.37579	1	907
SRR2143717.58897	2	3
SRR2143765.36949	1	2812
SRR2144120.34838	1	471
SRR2143714.38181	1	154
SRR2143922.27201	3	27
SRR2143665.43600	1	1241
SRR2143700.63212	1	86
SRR2143643.235149	1	1214
SRR2143935.6071	5	215
SRR2143585.56251	2	120
SRR2143810.26254	2	1397
SRR2143922.19714	3	104
SRR2144124.1206	1	105
SRR2143744.184	1	95
SRR2143580.36728	1	2478
SRR2143951.9812	1	3528
SRR2143601.24541	4	2
SRR2143736.2714	7	485
SRR2143925.59	1	9
SRR2144026.34007	28	14
SRR2143947.16388	3	191
SRR2143823.227680	3	17
SRR2143583.25341	1	892
SRR2143705.71384	1	165
SRR2143970.5918	1	474
SRR2143963.10925	1	3317
SRR2143536.2554	1	61
SRR2143772.27806	1	484
SRR2143679.177663	1	415
SRR2143966.1546	3	277
SRR2143861.3108	1	2
SRR2143964.7366	1	646
SRR2143811.29277	1	33
SRR2144015.49442	1	211
SRR2143535.34606	1	317
SRR2143969.47023	1	422
SRR2144092.17361	2	141
SRR2143668.53292	3	156
SRR2143536.21908	1	28
SRR2143686.117579	1	0
SRR2143790.45067	1	226
SRR2143728.561	7	241
SRR2143926.21215	1	62
SRR2144072.44567	4	349
SRR2143761.1762	1	33
SRR2144015.18988	2	509
