label	cutoff	tp	tn	fp	fn	sensitivity	specificity	ppv	npv	fdr	accuracy	mcc	f1score	sec	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	dataset	ref	region	seed	method	printref	tool	mem_mb	mem_gb	strategy	numotus	fraction_mapped	ref_weight	ref_frac	sample_frac	criteria	num_ref_seqs	num_sample_seqs	num_total_seqs	n_gaps	total_chars	check_split_passed	sobs	num_otus
0.03	0.03	7889930	13981700000	2158000	3494850	0.693	0.9998	0.7852	0.9998	0.7852	0.9996	0.7375	0.7363	126.6162	00:02:06	1138.07	2232.54	1134.26	1135.46	504.98	0.04	0	soil	NA	NA	89	open	TRUE	mothur	1138.07	1.111396484375	self-split	43619	1	simple	0.1	0.9	NA	16730	150574	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7822410	11572600000	2150150	3562370	0.687094	0.999814	0.784393	0.999692	0.784393	0.999507	0.73389	0.732527	118.9227	00:01:58	1138.06	2232.54	1134.21	1135.35	504.98	0.04	0	soil	NA	NA	89	closed	TRUE	mothur	1138.06	1.11138671875	self-split	6856	0.588	simple	0.1	0.9	NA	16730	150574	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7790940	13981900000	1957170	3593830	0.6843	0.9999	0.7992	0.9997	0.7992	0.9996	0.7394	0.7373	136.6002	00:02:16	1138.06	2232.54	1134.18	1135.28	504.98	3.1	0	soil	NA	NA	90	open	TRUE	mothur	1138.06	1.11138671875	self-split	43574	1	simple	0.1	0.9	NA	16730	150574	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7724910	11573300000	1949550	3659870	0.67853	0.999832	0.798485	0.999684	0.798485	0.999516	0.735831	0.733636	115.8724	00:01:55	1138.07	2232.54	1132.1	1133.7	487.16	0.05	0	soil	NA	NA	90	closed	TRUE	mothur	1138.07	1.111396484375	self-split	6858	0.589	simple	0.1	0.9	NA	16730	150574	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7668240	13982100000	1764250	3716540	0.6736	0.9999	0.813	0.9997	0.813	0.9996	0.7398	0.7367	107.3356	00:01:47	1136.05	2230.41	1127.67	1129.48	474.62	3.11	0	soil	NA	NA	91	open	TRUE	mothur	1136.05	1.109423828125	self-split	43698	1	simple	0.1	0.9	NA	16730	150574	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7603530	11566800000	1757010	3781250	0.667868	0.999848	0.812296	0.999673	0.812296	0.999522	0.736319	0.733036	104.2094	00:01:44	1136.05	2230.41	1132.2	1133.31	504.98	0.03	0	soil	NA	NA	91	closed	TRUE	mothur	1136.05	1.109423828125	self-split	6950	0.591	simple	0.1	0.9	NA	16730	150574	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7492230	13982000000	1843320	3892550	0.6581	0.9999	0.8025	0.9997	0.8025	0.9996	0.7265	0.7232	115.7566	00:01:55	1138.07	2232.55	1134.26	1135.46	504.98	0.05	0	soil	NA	NA	92	open	TRUE	mothur	1138.07	1.111396484375	self-split	43693	1	simple	0.1	0.9	NA	16730	150574	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7424160	11573200000	1835410	3960620	0.652113	0.999841	0.801782	0.999658	0.801782	0.9995	0.722843	0.719244	115.0189	00:01:55	1138.07	2232.55	1134.19	1135.14	504.98	0.03	0	soil	NA	NA	92	closed	TRUE	mothur	1138.07	1.111396484375	self-split	6899	0.587	simple	0.1	0.9	NA	16730	150574	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7706410	13982000000	1823440	3678360	0.6769	0.9999	0.8087	0.9997	0.8087	0.9996	0.7397	0.7369	106.9301	00:01:46	1138.06	2232.54	1129.93	1132.55	504.98	3.14	0	soil	NA	NA	93	open	TRUE	mothur	1138.06	1.11138671875	self-split	43693	1	simple	0.1	0.9	NA	16730	150574	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7640680	11571000000	1815900	3744100	0.671131	0.999843	0.807975	0.999677	0.807975	0.99952	0.736148	0.733223	118.1011	00:01:58	1138.06	2232.54	1134.25	1135.46	504.97	0.04	0	soil	NA	NA	93	closed	TRUE	mothur	1138.06	1.11138671875	self-split	6896	0.588	simple	0.1	0.9	NA	16730	150574	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7718270	13982000000	1846740	3666510	0.6779	0.9999	0.8069	0.9997	0.8069	0.9996	0.7394	0.7368	138.4787	00:02:18	1138.07	2232.55	1134.19	1135.2	504.98	3.12	0	soil	NA	NA	94	open	TRUE	mothur	1138.07	1.111396484375	self-split	43644	1	simple	0.1	0.9	NA	16730	150574	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7653290	11573200000	1839240	3731490	0.672239	0.999841	0.806244	0.999678	0.806244	0.999519	0.735964	0.733168	137.4966	00:02:17	1138.08	2232.55	1134.2	1135.21	504.98	2.8	0	soil	NA	NA	94	closed	TRUE	mothur	1138.08	1.11140625	self-split	6926	0.59	simple	0.1	0.9	NA	16730	150574	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7725450	13982000000	1848200	3659330	0.6786	0.9999	0.8069	0.9997	0.8069	0.9996	0.7398	0.7372	136.7289	00:02:16	1138.08	2232.56	1133.41	1134.46	493.24	3.1	0	soil	NA	NA	95	open	TRUE	mothur	1138.08	1.11140625	self-split	43638	1	simple	0.1	0.9	NA	16730	150574	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7658940	11581100000	1840560	3725840	0.672735	0.999841	0.806246	0.999678	0.806246	0.99952	0.736238	0.733465	112.8855	00:01:52	1134.38	2232.56	1129.7	1130.49	478.5	0.02	0	soil	NA	NA	95	closed	TRUE	mothur	1134.38	1.10779296875	self-split	6917	0.588	simple	0.1	0.9	NA	16730	150574	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7679460	13982100000	1790030	3705320	0.6745	0.9999	0.811	0.9997	0.811	0.9996	0.7394	0.7365	111.7956	00:01:51	1143.97	2242.99	1139.95	1141.09	491.3	0.04	0	soil	NA	NA	96	open	TRUE	mothur	1143.97	1.117158203125	self-split	43822	1	simple	0.1	0.9	NA	16730	150574	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7612310	11565400000	1782580	3772470	0.66864	0.999846	0.810261	0.999674	0.810261	0.99952	0.735819	0.732669	103.2402	00:01:43	1138.06	2232.54	1134.25	1135.45	504.98	0.03	0	soil	NA	NA	96	closed	TRUE	mothur	1138.06	1.11138671875	self-split	6936	0.588	simple	0.1	0.9	NA	16730	150574	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7684500	13982000000	1804760	3700280	0.675	0.9999	0.8098	0.9997	0.8098	0.9996	0.7391	0.7363	134.0015	00:02:14	1138.07	2232.55	1134.25	1135.46	504.98	0.03	0	soil	NA	NA	97	open	TRUE	mothur	1138.07	1.111396484375	self-split	43696	1	simple	0.1	0.9	NA	16730	150574	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7617770	11570700000	1796940	3767010	0.669119	0.999845	0.809135	0.999675	0.809135	0.99952	0.735571	0.732496	108.9361	00:01:48	1138.29	2232.55	1134.5	1135.69	504.98	2.79	0	soil	NA	NA	97	closed	TRUE	mothur	1138.29	1.111611328125	self-split	6963	0.59	simple	0.1	0.9	NA	16730	150574	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7674950	13982100000	1784860	3709830	0.6741	0.9999	0.8113	0.9997	0.8113	0.9996	0.7394	0.7364	108.4823	00:01:48	1141.12	2234.39	1137.27	1138.41	504.98	3.12	0	soil	NA	NA	98	open	TRUE	mothur	1141.12	1.114375	self-split	43691	1	simple	0.1	0.9	NA	16730	150574	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7607300	11579200000	1776970	3777480	0.668199	0.999847	0.810644	0.999674	0.810644	0.999521	0.735751	0.732561	103.797	00:01:43	1138.08	2232.56	1134.2	1135.16	504.99	0.03	0	soil	NA	NA	98	closed	TRUE	mothur	1138.08	1.11140625	self-split	7013	0.589	simple	0.1	0.9	NA	16730	150574	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7738340	13982000000	1870330	3646440	0.6797	0.9999	0.8053	0.9997	0.8053	0.9996	0.7397	0.7372	126.7443	00:02:06	1138.06	2232.54	1133.25	1134.72	502.85	0.03	0	soil	NA	NA	99	open	TRUE	mothur	1138.06	1.11138671875	self-split	43798	1	simple	0.1	0.9	NA	16730	150574	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7672190	11564800000	1862830	3712590	0.673899	0.999839	0.804632	0.999679	0.804632	0.999518	0.736135	0.733486	103.2248	00:01:43	1138.05	2232.54	1134.18	1135.14	504.98	0.03	0	soil	NA	NA	99	closed	TRUE	mothur	1138.05	1.111376953125	self-split	6913	0.588	simple	0.1	0.9	NA	16730	150574	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7706880	13982000000	1840370	3677900	0.6769	0.9999	0.8072	0.9997	0.8072	0.9996	0.739	0.7364	155.9271	00:02:35	1136.07	2230.42	1127.7	1129.54	7.07	0.07	0	soil	NA	NA	100	open	TRUE	mothur	1136.07	1.109443359375	self-split	43692	1	simple	0.1	0.9	NA	16730	150574	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7641100	11578400000	1832950	3743680	0.671168	0.999842	0.806529	0.999677	0.806529	0.999519	0.735508	0.732649	163.2439	00:02:43	1136.07	2230.42	1132.26	1133.46	504.98	0.03	0	soil	NA	NA	100	closed	TRUE	mothur	1136.07	1.109443359375	self-split	6931	0.588	simple	0.1	0.9	NA	16730	150574	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7746730	13982000000	1859980	3638050	0.6804	0.9999	0.8064	0.9997	0.8064	0.9996	0.7406	0.7381	126.0666	00:02:06	1141.63	2235.21	1137.82	1139.02	505.3	0.03	0	soil	NA	NA	1	open	TRUE	mothur	1141.63	1.114873046875	self-split	41772	1	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7722380	11833900000	1857660	3662400	0.678308	0.999843	0.806091	0.999691	0.806091	0.999534	0.739217	0.736699	103.688	00:01:43	1140.03	2235.21	1137.83	1138.22	507.79	0.02	0	soil	NA	NA	1	closed	TRUE	mothur	1140.03	1.113310546875	self-split	10853	0.673	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7701090	13982100000	1795580	3683690	0.6764	0.9999	0.8109	0.9997	0.8109	0.9996	0.7404	0.7376	128.3554	00:02:08	1141.64	2235.21	1137.76	1138.75	505.31	0.03	0	soil	NA	NA	2	open	TRUE	mothur	1141.64	1.1148828125	self-split	41702	1	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7677810	11842900000	1793430	3706970	0.674392	0.999849	0.810644	0.999687	0.810644	0.999536	0.739161	0.736268	103.1941	00:01:43	1139.83	2235.21	1133.37	1134.89	506.79	0.02	0	soil	NA	NA	2	closed	TRUE	mothur	1139.83	1.113115234375	self-split	11116	0.678	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7803540	13981900000	1985550	3581240	0.6854	0.9999	0.7972	0.9997	0.7972	0.9996	0.739	0.7371	111.5811	00:01:51	1150.76	2244.81	1147	1148.2	505.3	0.04	0	soil	NA	NA	3	open	TRUE	mothur	1150.76	1.1237890625	self-split	41616	1	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7779230	11809600000	1983210	3605550	0.683301	0.999832	0.796853	0.999695	0.796853	0.999527	0.737664	0.735721	113.5159	00:01:53	1141.62	2235.2	1133.34	1135.2	474.95	0.05	0	soil	NA	NA	3	closed	TRUE	mothur	1141.62	1.11486328125	self-split	10847	0.675	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7740460	13982000000	1856490	3644320	0.6799	0.9999	0.8066	0.9997	0.8066	0.9996	0.7403	0.7378	106.1131	00:01:46	1141.59	2235.18	1137.71	1138.81	505.31	3.11	0	soil	NA	NA	4	open	TRUE	mothur	1141.59	1.114833984375	self-split	41894	1	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7716400	11817900000	1854270	3668380	0.677782	0.999843	0.806255	0.99969	0.806255	0.999533	0.739005	0.736458	103.2518	00:01:43	1138.1	2235.18	1133.66	1134.88	488.46	0.02	0	soil	NA	NA	4	closed	TRUE	mothur	1138.1	1.11142578125	self-split	11130	0.676	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7588640	13981900000	1929810	3796140	0.6666	0.9999	0.7973	0.9997	0.7973	0.9996	0.7288	0.7261	138.2198	00:02:18	1141.62	2235.2	1137.81	1139.01	505.31	3.08	0	soil	NA	NA	5	open	TRUE	mothur	1141.62	1.11486328125	self-split	41572	1	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7565490	11835100000	1927620	3819290	0.664527	0.999837	0.796946	0.999677	0.796946	0.999515	0.727494	0.724737	116.7875	00:01:56	1141.62	2235.2	1133.25	1135.05	485.67	0.05	0	soil	NA	NA	5	closed	TRUE	mothur	1141.62	1.11486328125	self-split	11004	0.68	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7661360	13982100000	1736190	3723420	0.6729	0.9999	0.8153	0.9997	0.8153	0.9996	0.7405	0.7373	111.7382	00:01:51	1141.61	2235.22	1137.84	1139.04	505.3	3.08	0	soil	NA	NA	6	open	TRUE	mothur	1141.61	1.114853515625	self-split	41842	1	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7638330	11833300000	1733910	3746450	0.670924	0.999853	0.814995	0.999683	0.814995	0.999537	0.739235	0.735975	92.1538	00:01:32	1137.62	2235.22	1134.48	1135.13	474.95	0.03	0	soil	NA	NA	6	closed	TRUE	mothur	1137.62	1.11095703125	self-split	10934	0.675	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7803850	13981900000	1956110	3580930	0.6855	0.9999	0.7996	0.9997	0.7996	0.9996	0.7401	0.7381	127.5031	00:02:07	1141.61	2235.2	1137.73	1138.75	503.81	0.05	0	soil	NA	NA	7	open	TRUE	mothur	1141.61	1.114853515625	self-split	41611	1	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7780430	11819500000	1953840	3604350	0.683407	0.999835	0.799282	0.999695	0.799282	0.99953	0.738846	0.736816	103.9979	00:01:43	1141.61	2235.2	1137.8	1139.01	505.3	0.03	0	soil	NA	NA	7	closed	TRUE	mothur	1141.61	1.114853515625	self-split	10947	0.678	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7712080	13982000000	1806890	3672700	0.6774	0.9999	0.8102	0.9997	0.8102	0.9996	0.7406	0.7379	94.4703	00:01:34	1141.61	2235.2	1137.73	1138.79	505.3	0.03	0	soil	NA	NA	8	open	TRUE	mothur	1141.61	1.114853515625	self-split	41908	1	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7688080	11815500000	1804640	3696700	0.675294	0.999847	0.809892	0.999687	0.809892	0.999535	0.739311	0.736494	99.7017	00:01:39	1141.61	2235.2	1137.73	1138.76	505.3	0.03	0	soil	NA	NA	8	closed	TRUE	mothur	1141.61	1.114853515625	self-split	11064	0.674	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7756420	13982000000	1863330	3628360	0.6813	0.9999	0.8063	0.9997	0.8063	0.9996	0.741	0.7385	111.8613	00:01:51	1141.44	2235.2	1137.8	1138.99	505.3	3.09	0	soil	NA	NA	9	open	TRUE	mothur	1141.44	1.1146875	self-split	41906	1	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7733500	11812100000	1861170	3651280	0.679285	0.999842	0.80602	0.999691	0.80602	0.999534	0.739716	0.737245	97.3504	00:01:37	1141.61	2235.2	1133.24	1135.09	16.85	0.03	0	soil	NA	NA	9	closed	TRUE	mothur	1141.61	1.114853515625	self-split	10994	0.676	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7698130	13982100000	1788620	3686650	0.6762	0.9999	0.8115	0.9997	0.8115	0.9996	0.7405	0.7377	117.5837	00:01:57	1141.61	2235.2	1137.8	1139	505.25	0.03	0	soil	NA	NA	10	open	TRUE	mothur	1141.61	1.114853515625	self-split	41759	1	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7674200	11830100000	1786250	3710580	0.674076	0.999849	0.811188	0.999686	0.811188	0.999536	0.739235	0.736303	101.0799	00:01:41	1141.61	2235.2	1136.97	1138.3	493.62	0.03	0	soil	NA	NA	10	closed	TRUE	mothur	1141.61	1.114853515625	self-split	11035	0.675	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7741840	13982000000	1843170	3642940	0.68	0.9999	0.8077	0.9997	0.8077	0.9996	0.7409	0.7384	112.4074	00:01:52	1150.89	2245.05	1147.18	1148.37	505.3	0.04	0	soil	NA	NA	11	open	TRUE	mothur	1150.89	1.123916015625	self-split	41743	1	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7718240	11832800000	1840780	3666540	0.677944	0.999844	0.80743	0.99969	0.80743	0.999535	0.739633	0.737043	98.0169	00:01:38	1141.62	2235.2	1137.74	1138.75	497.04	0.03	0	soil	NA	NA	11	closed	TRUE	mothur	1141.62	1.11486328125	self-split	11079	0.677	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7704200	13982100000	1787570	3680580	0.6767	0.9999	0.8117	0.9997	0.8117	0.9996	0.7409	0.7381	122.9672	00:02:02	1141.62	2235.2	1137.8	1139	503.8	0.02	0	soil	NA	NA	12	open	TRUE	mothur	1141.62	1.11486328125	self-split	41903	1	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7680530	11826300000	1785330	3704240	0.674632	0.999849	0.811392	0.999687	0.811392	0.999536	0.739633	0.736719	105.6715	00:01:45	1141.62	2235.2	1133.35	1136.09	479.31	2.82	0	soil	NA	NA	12	closed	TRUE	mothur	1141.62	1.11486328125	self-split	10981	0.674	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7527490	13982000000	1852040	3857290	0.6612	0.9999	0.8025	0.9997	0.8025	0.9996	0.7282	0.725	106.638	00:01:46	1139.01	2235.2	1136.5	1137	504.49	3.11	0	soil	NA	NA	13	open	TRUE	mothur	1139.01	1.112314453125	self-split	41792	1	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7503790	11823900000	1849780	3880990	0.659107	0.999844	0.802238	0.999672	0.802238	0.999516	0.726924	0.723663	103.027	00:01:43	1141.62	2235.2	1137.46	1138.19	494.07	0.03	0	soil	NA	NA	13	closed	TRUE	mothur	1141.62	1.11486328125	self-split	10984	0.675	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7667240	13982100000	1755450	3717540	0.6735	0.9999	0.8137	0.9997	0.8137	0.9996	0.7401	0.737	131.8378	00:02:11	1141.61	2235.2	1137.8	1139	505.3	0.02	0	soil	NA	NA	14	open	TRUE	mothur	1141.61	1.114853515625	self-split	41921	1	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7642320	11817400000	1753050	3742460	0.671275	0.999852	0.813413	0.999683	0.813413	0.999535	0.738709	0.73554	103.2097	00:01:43	1141.61	2235.2	1137.8	1139	503.85	0.03	0	soil	NA	NA	14	closed	TRUE	mothur	1141.61	1.114853515625	self-split	11021	0.673	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7665440	13982100000	1736580	3719340	0.6733	0.9999	0.8153	0.9997	0.8153	0.9996	0.7407	0.7375	100.0877	00:01:40	1141.63	2235.21	1133.36	1136.56	489.27	0.03	0	soil	NA	NA	15	open	TRUE	mothur	1141.63	1.114873046875	self-split	41736	1	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7641160	11834200000	1734250	3743620	0.671173	0.999853	0.815022	0.999684	0.815022	0.999538	0.739384	0.736136	93.5568	00:01:33	1136.26	2235.21	1133.25	1133.83	486.73	0.03	0	soil	NA	NA	15	closed	TRUE	mothur	1136.26	1.10962890625	self-split	10837	0.672	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7710360	13982000000	1804480	3674420	0.6773	0.9999	0.8104	0.9997	0.8104	0.9996	0.7406	0.7378	123.4633	00:02:03	1141.61	2235.19	1137.72	1138.87	505.3	0.03	0	soil	NA	NA	16	open	TRUE	mothur	1141.61	1.114853515625	self-split	41696	1	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7686360	11846000000	1802060	3698420	0.675144	0.999848	0.810078	0.999688	0.810078	0.999536	0.739314	0.736481	104.4838	00:01:44	1138.27	2235.19	1133.34	1134.14	114.72	0.02	0	soil	NA	NA	16	closed	TRUE	mothur	1138.27	1.111591796875	self-split	10927	0.675	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7725720	13982000000	1832760	3659060	0.6786	0.9999	0.8083	0.9997	0.8083	0.9996	0.7404	0.7378	110.9474	00:01:50	1143.47	2237.51	1135.91	1138.62	506.18	0.04	0	soil	NA	NA	17	open	TRUE	mothur	1143.47	1.116669921875	self-split	41707	1	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7702380	11840600000	1830540	3682400	0.676551	0.999845	0.807977	0.999689	0.807977	0.999535	0.739123	0.736447	119.153	00:01:59	1141.61	2235.19	1137.8	1139	505.3	0.03	0	soil	NA	NA	17	closed	TRUE	mothur	1141.61	1.114853515625	self-split	10975	0.676	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7833040	13981800000	2024970	3551730	0.688	0.9999	0.7946	0.9997	0.7946	0.9996	0.7392	0.7375	110.6885	00:01:50	1141.63	2235.21	1137.82	1139.02	505.3	3.08	0	soil	NA	NA	18	open	TRUE	mothur	1141.63	1.114873046875	self-split	41599	1	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7810580	11825100000	2022860	3574200	0.686055	0.999829	0.794287	0.999698	0.794287	0.999527	0.737958	0.736215	103.9187	00:01:43	1141.63	2235.21	1137.82	1139.03	505.3	0.02	0	soil	NA	NA	18	closed	TRUE	mothur	1141.63	1.114873046875	self-split	10970	0.681	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7746280	13982000000	1850300	3638500	0.6804	0.9999	0.8072	0.9997	0.8072	0.9996	0.7409	0.7384	105.1937	00:01:45	1141.59	2235.17	1137.78	1138.97	505.3	0.03	0	soil	NA	NA	19	open	TRUE	mothur	1141.59	1.114833984375	self-split	41789	1	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7722080	11828400000	1847920	3662700	0.678281	0.999844	0.806905	0.99969	0.806905	0.999535	0.739576	0.737023	108.1331	00:01:48	1137.43	2235.17	1133.32	1134.46	498.04	2.82	0	soil	NA	NA	19	closed	TRUE	mothur	1137.43	1.110771484375	self-split	11014	0.674	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7739980	13982000000	1837820	3644800	0.6799	0.9999	0.8081	0.9997	0.8081	0.9996	0.741	0.7385	114.1701	00:01:54	1141.47	2235.17	1133.22	1135.9	494.05	0.05	0	soil	NA	NA	20	open	TRUE	mothur	1141.47	1.114716796875	self-split	41766	1	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7715740	11826500000	1835350	3669040	0.677724	0.999845	0.807839	0.99969	0.807839	0.999535	0.7397	0.737083	104.4491	00:01:44	1141.59	2235.17	1133.21	1136.38	474.93	0.03	0	soil	NA	NA	20	closed	TRUE	mothur	1141.59	1.114833984375	self-split	11011	0.674	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7689010	13982100000	1772170	3695770	0.6754	0.9999	0.8127	0.9997	0.8127	0.9996	0.7407	0.7377	105.3875	00:01:45	1141.61	2235.2	1137.8	1139	505.25	0.03	0	soil	NA	NA	21	open	TRUE	mothur	1141.61	1.114853515625	self-split	41791	1	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7665990	11835400000	1769940	3718790	0.673355	0.99985	0.812425	0.999686	0.812425	0.999537	0.739403	0.736381	109.9631	00:01:49	1141.46	2235.2	1137.73	1138.84	505.3	2.82	0	soil	NA	NA	21	closed	TRUE	mothur	1141.46	1.11470703125	self-split	10992	0.676	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7718760	13982000000	1809380	3666020	0.678	0.9999	0.8101	0.9997	0.8101	0.9996	0.7409	0.7382	122.912	00:02:02	1141.61	2235.19	1137.8	1139	505.3	0.05	0	soil	NA	NA	22	open	TRUE	mothur	1141.61	1.114853515625	self-split	41761	1	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7695130	11837500000	1807140	3689650	0.675914	0.999847	0.80982	0.999688	0.80982	0.999536	0.739618	0.736833	102.262	00:01:42	1141.5	2235.19	1133.23	1135.79	486.26	0.04	0	soil	NA	NA	22	closed	TRUE	mothur	1141.5	1.11474609375	self-split	10939	0.676	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	8022040	13981400000	2434940	3362740	0.7046	0.9998	0.7671	0.9998	0.7671	0.9996	0.735	0.7346	124.1363	00:02:04	1141.61	2235.2	1137.8	1139	505.3	0.03	0	soil	NA	NA	23	open	TRUE	mothur	1141.61	1.114853515625	self-split	41367	1	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7999510	11828900000	2432740	3385270	0.702649	0.999794	0.766806	0.999714	0.766806	0.999509	0.733783	0.733327	107.1129	00:01:47	1140.81	2235.2	1137.79	1138.45	506.2	2.84	0	soil	NA	NA	23	closed	TRUE	mothur	1140.81	1.114072265625	self-split	10908	0.682	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
0.03	0.03	7658300	13982100000	1733790	3726470	0.6727	0.9999	0.8154	0.9997	0.8154	0.9996	0.7404	0.7372	119.5437	00:01:59	1141.59	2235.17	1133.3	1136.28	486.17	0.03	0	soil	NA	NA	24	open	TRUE	mothur	1141.59	1.114833984375	self-split	41875	1	simple	0.2	0.8	NA	33461	133843	167304	65409260	107743776	TRUE	NA	NA
